,item_id,item_id
3472383767087976720,20.0,
3473038217805891181,1.0,
3473481629878008200,2.0,
3473706441465223288,31.0,
3475624014007130964,37.0,
3477565868420197348,1.0,
3478483420719393082,1.0,
3480189384049750206,11.0,1.0
3481145662465965695,57.0,1.0
3481401388408951499,2.0,1.0
3483972417315732792,16.0,2.0
3484291143612752345,6.0,
3485755896553412813,1.0,
3485915504969147548,,1.0
3487064769351011373,,3.0
3489674034119626628,114.0,8.0
3489734430828853406,1.0,
3490769199081763984,2.0,
3493075068816531286,326.0,10.0
3494301378481504914,2.0,
3494314674060618818,21.0,
3494988049355129826,3.0,
3495618533773132022,1.0,
3495736794016579825,36.0,1.0
3496052776552128812,1.0,
3496203606764756219,19.0,1.0
3497241578640316510,2.0,
3498629024370010576,1.0,
3499964671641108738,1.0,
3501136983077230322,1.0,
3501336360056944177,2.0,
3501868061082352310,13.0,1.0
3504750340805557887,1.0,
3505283662907610650,3.0,
3505428119927542044,79.0,2.0
3505441042838835945,593.0,15.0
3507121173173978348,8.0,
3507247426641000662,10.0,
3507632407156627163,3.0,
3509226606030956369,15.0,
3511608048280832693,185.0,8.0
3512502672584447596,58.0,5.0
3512570431608201169,4.0,
3513502463484292866,11.0,1.0
3514695078385454569,5.0,
3515973942029342745,2.0,
3517193868823715503,23.0,1.0
3517726549998373557,2.0,
3519686251180689402,2.0,
3520833135291812284,257.0,12.0
3521161785665283758,2.0,1.0
3522368042701634193,5.0,
3522475899068682291,21.0,
3522602582815870775,1.0,
3522778966304956906,533.0,24.0
3522827234161689378,1.0,
3523555305686531924,3.0,
3524197932976164353,1.0,
3526970339211312690,5.0,
3527157486115547664,9.0,
3528904737336689411,9.0,
3530155163239537994,267.0,23.0
3530921670890537666,2.0,2.0
3531134513278547649,2.0,
3531663790118595101,11.0,
3533566053422554176,2.0,
3533587242033487415,3.0,
3533746513889182270,23.0,1.0
3534807453235101035,10.0,
3536311484946230508,186.0,7.0
3537884878363536821,58.0,
3539293430313999099,1.0,
3539329201034493528,3.0,
3539541637090927365,6.0,
3539763947115099350,2.0,
3539770242435752087,11.0,
3539826160079297866,1.0,
3540083382406264532,1.0,
3541407784106718796,112.0,
3542873552439352524,25.0,
3543682774253678970,6.0,
3544802285642296079,2.0,
3545832508299421542,4.0,
3546034108329916058,48.0,3.0
3546933540900333779,1.0,
3546971049578000080,100.0,
3547499830707142585,8.0,
3547758243526632118,3.0,
3548234751776746942,1.0,
3548572512022032599,120.0,6.0
3549288405307599114,,1.0
3550699112271296588,1.0,
3551127554401202779,1.0,
3551802625272652941,8.0,
3552058326116455240,49.0,1.0
3553046184178804339,10.0,
3553682380305457817,2.0,
3553812114446082696,34.0,1.0
3555672208276374363,12.0,
3555751084755569761,2.0,
3556014786954133721,1.0,
3556897047854972425,1.0,1.0
3557396059583993878,39.0,1.0
3557426768610621369,3.0,
3558332057447228769,33.0,3.0
3559680693705333056,72.0,1.0
3560913611293736329,28.0,1.0
3561654616096592135,1.0,
3562602492314325357,2.0,
3563413785500609462,1.0,
3564967636315760274,4.0,
3565620875740242818,12.0,1.0
3565622529950761465,30.0,
3565678104707308878,81.0,2.0
3565737851819727380,2.0,
3567785593845375769,290.0,6.0
3568113724063512829,7.0,
3569422472781016759,2.0,
3569662746492370033,74.0,3.0
3570393853611538559,4.0,
3570505748143409705,1.0,
3570628862432860323,1.0,
3570918237651953321,2.0,
3571610110692123537,348.0,13.0
3572801912835649136,52.0,1.0
3573700366806653911,31.0,
3574901663524489144,13.0,
3576108993006582691,1.0,
3577049837814424889,1.0,
3577154248881903350,,1.0
3577981682667156061,2.0,
3578902223006751391,48.0,6.0
3579763164360982969,4.0,
3581605905571397248,53.0,3.0
3581648426977790778,41.0,1.0
3582668176093713748,231.0,17.0
3582947825098654593,10.0,1.0
3585474258910317642,3.0,
3585626909449488341,2.0,
3586219554105453016,3.0,
3586278685109641522,229.0,9.0
3586803096297437300,69.0,1.0
3587244105414456854,8.0,1.0
3587814317178560415,26.0,2.0
3587904377244098206,,1.0
3588204491752869006,4.0,1.0
3589675981168712549,1.0,
3591048667653509954,1.0,
3591273295242517746,7.0,
3592261924440733552,26.0,1.0
3593049072070144173,2.0,
3593612879477142452,63.0,
3595400279053759513,8.0,1.0
3595488302387159884,2.0,
3599428700850449234,6.0,
3599581626279308539,25.0,
3600203367086027891,47.0,3.0
3602852663190118787,74.0,
3603616269880199220,3.0,
3604036342579518211,9.0,1.0
3604591109099148874,437.0,9.0
3604944837561690040,3.0,
3605201752800804652,13.0,2.0
3605649425914713107,18.0,
3606146760008791063,46.0,5.0
3606603230024366242,4.0,
3607246014595209683,145.0,4.0
3609948985629817151,1.0,
3612526957133370987,12.0,2.0
3614603363007530753,4.0,
3615169768950698466,21.0,2.0
3615556208143177002,1.0,
3616260799767833106,68.0,4.0
3619593438070527821,215.0,7.0
3620270968791799150,9.0,
3622079693106974988,56.0,1.0
3623864322427480459,4.0,
3626380086197205291,1.0,
3627389997617823962,7.0,
3627550471164993550,4.0,
3628046800046849441,7.0,
3629631672997975578,6.0,1.0
3629991090190670385,15.0,
3630149414862262428,3.0,
3630950692800649829,108.0,7.0
3634038874760643017,26.0,2.0
3634189684497606974,30.0,
3634343267040362450,21.0,
3634466590670381628,2.0,
3635664049667749934,1.0,
3637558028879413344,36.0,2.0
3637953547267144354,1.0,
3638009829502061834,1.0,
3638921868420833424,7.0,1.0
3641638082618567951,1.0,
3641862697799964565,1.0,1.0
3642598309762502523,37.0,1.0
3642667903665913344,16.0,
3642684519389201472,69.0,2.0
3642780616093303654,39.0,2.0
3644852510684279308,2.0,
3645461623510506639,5.0,
3647441518104735625,1.0,
3649163165469615565,13.0,
3649186176634790660,19.0,
3650740395930610595,5.0,
3652445312339884392,57.0,
3653546594063475796,63.0,
3654096047165235747,24.0,1.0
3655780599449870888,1.0,
3656510469646997163,5.0,
3657193687009329191,16.0,
3657766069464540977,305.0,8.0
3658569801789240601,135.0,3.0
3658984445149126874,326.0,24.0
3661892043148710201,36.0,
3662081999048663358,2.0,
3662888645221533415,1.0,
3665655098577108784,19.0,1.0
3667135345979980277,4.0,
3668260210553795473,1.0,
3668345407915226300,13.0,
3668997928023962741,3.0,
3669413725187589554,34.0,
3669747771893206548,9.0,
3674513815116236593,4.0,
3674877033435788705,11.0,2.0
3674905255131053555,17.0,
3676093034010693174,390.0,9.0
3677270758581436343,10.0,2.0
3677725014628523443,1.0,
3677825595136396808,236.0,5.0
3678428425589460839,22.0,1.0
3678547561793822817,2.0,
3678553384969332595,20.0,2.0
3681300312892842441,134.0,15.0
3682079700827473048,98.0,6.0
3686454807220152619,44.0,1.0
3687373837597738312,2.0,
3687934295323610919,39.0,2.0
3688102803316244693,2.0,
3690408936756255169,19.0,1.0
3691501944803776030,5.0,
3692152965538354521,11.0,
3692340892012189122,23.0,
3692489338070070834,217.0,10.0
3693030926700926188,319.0,7.0
3693749467821181160,2.0,
3693814203144773720,3.0,
3698321145722502488,89.0,7.0
3699204854759782250,88.0,1.0
3699843574884667541,7.0,
3700388478703774938,1.0,
3701033607296643509,31.0,1.0
3701546921126142351,,1.0
3701888351691149832,15.0,
3702654219393576891,33.0,
3703070872202542416,3.0,
3703308195109624244,1.0,
3703845989270273594,5.0,
3703974324970618118,1.0,
3704194016203564152,4.0,
3704247455514722472,2.0,
3705696761395023950,16.0,
3706023095970579098,2.0,
3706168406859801245,3.0,
3706874505972010433,1.0,
3709121822932158651,34.0,1.0
3709951981239066143,61.0,7.0
3710352381540487338,1.0,
3710845624024734254,1.0,
3711736705249318780,1.0,
3712016696520969939,64.0,2.0
3712237306337214104,5.0,1.0
3714158663268252148,1.0,
3714566372955182013,41.0,2.0
3714673274977387879,1.0,
3716034889164092528,12.0,1.0
3716314840376926558,17.0,2.0
3716459647167620123,2.0,
3716953348066243310,33.0,
3717633225020089970,27.0,
3719980605107857177,59.0,
3722072310952930132,2.0,
3722996558914256322,5.0,2.0
3723139982914841490,18.0,1.0
3724774733932462559,5.0,
3725646202712851079,8.0,
3727115858015390501,57.0,2.0
3727818556821885639,21.0,
3728254347900115378,1.0,
3728434023790545969,7.0,
3729508470155463755,1.0,3.0
3729928270306266644,5.0,
3730667677934755180,1.0,
3730829420461254652,1.0,
3731104214626216667,8.0,2.0
3733348416918734511,22.0,
3733813901341744144,1.0,
3733928875645810774,1.0,
3735214425164782032,1.0,
3738629648849481049,440.0,9.0
3739524190794372444,17.0,
3739592969364240281,73.0,1.0
3741693401010679949,49.0,5.0
3741762166082972577,119.0,4.0
3742219330320498454,,2.0
3742612684081505735,2.0,
3743079403532141707,111.0,3.0
3743116633355682247,6.0,
3743383486128515745,5.0,
3745864642880363253,2.0,
3745946759526291953,322.0,12.0
3747224954380649105,19.0,
3747875681662029059,1.0,
3749242530581156519,11.0,
3750048073591693056,18.0,
3751052100193487840,28.0,
3753661243413416932,1.0,
3754034064148780488,343.0,10.0
3754141543149653588,2.0,
3754535135357864468,1.0,
3754580881187134917,5.0,
3755731112812628758,1.0,
3755776641434298696,4.0,1.0
3756575610794859244,2.0,
3756963283450222934,3.0,
3758035756370273964,1.0,
3758326352466771078,2.0,
3759085218342987360,1.0,
3759784791572244570,4.0,
3759820516094281876,28.0,
3760141712147410217,2.0,
3760290974316856359,1.0,
3760378387492185241,2.0,
3760798180834507599,299.0,12.0
3760954948928378678,202.0,5.0
3761223172295546375,1.0,
3761605139878644775,150.0,15.0
3762221766846989682,2.0,
3762437480819554366,4.0,
3763449735776144589,1.0,
3765943995169078496,,1.0
3766969187693881042,42.0,1.0
3768478368751379821,2.0,
3768615422329998531,2.0,
3769448252769724827,7.0,2.0
3770944520814025916,23.0,2.0
3773592179602524765,1.0,
3775419400775920382,3.0,
3777352084448035452,3.0,1.0
3777508873846079220,5.0,
3777538245144019015,1.0,
3778160962139980302,31.0,7.0
3780977896287071397,2.0,
3781298542030733396,219.0,6.0
3785390033874507475,4.0,
3785717621529011622,4.0,
3788198548150580761,8.0,
3788611647382456234,7.0,
3789424337413857806,24.0,
3791620681024250506,3.0,
3793377972591210772,243.0,6.0
3794887916743576715,7.0,
3794933116040844260,62.0,
3797244542649718555,11.0,1.0
3797673853327903805,1.0,
3797748657150740046,1.0,
3797869579936255919,159.0,8.0
3798958155357291328,4.0,
3799284364860399750,49.0,3.0
3799922365091279467,28.0,2.0
3800765759812833208,1.0,
3800851087055418427,2.0,
3802195885985647736,10.0,
3804141350916724885,1.0,
3805130132929480105,8.0,
3805384291815829667,42.0,
3806031993502102461,11.0,
3808734717448222116,2.0,1.0
3808970889677600116,3.0,
3809515246951878620,75.0,5.0
3809818010052914747,9.0,1.0
3809857400141451123,65.0,3.0
3809865821508494446,2.0,
3810153201665630406,2.0,
3810944385403329560,1.0,
3810995702974331289,21.0,1.0
3813999791876118978,21.0,
3815105717317047856,20.0,
3816548197743203617,1.0,1.0
3816805895941249983,35.0,
3818468205567310167,3.0,
3818519297871019727,2.0,
3818650468400996505,4.0,
3818886589961965453,4.0,
3820574344619074929,29.0,4.0
3821613816147330034,2.0,
3822347435835037473,4.0,
3824427976630383905,2.0,
3826756479567522579,19.0,1.0
3826873470464713109,12.0,
3828932653742532081,2.0,
3830368997038650997,2.0,
3830648468226110137,51.0,1.0
3834089269036542008,5.0,
3834601732877442468,2.0,
3835010176973948798,15.0,
3835557424584919800,31.0,4.0
3836067728693085771,3.0,1.0
3836188983830655566,1.0,
3836777630939126876,34.0,
3837828965075874388,46.0,
3838276513484409758,67.0,1.0
3838365528004924428,11.0,
3840123566521063886,20.0,
3840940414428269232,1.0,
3841636205679152162,70.0,7.0
3842619887771973422,92.0,4.0
3843065817890370202,44.0,1.0
3843294990299565039,5.0,1.0
3843979962335206416,4.0,
3844303381649111117,9.0,1.0
3844722157701660704,7.0,2.0
3844910786469117785,3.0,1.0
3846485456295886000,1.0,
3846583132628725979,1.0,
3846598783889915594,5.0,
3846792777066156093,2.0,
3846954738594496125,2.0,
3847156339416389588,2.0,
3849346420721308346,2.0,
3851497342236644114,22.0,
3851747829613208711,2.0,
3856468015206552079,1.0,
3858277877473256145,40.0,
3858353770084734555,95.0,1.0
3860531348258145099,5.0,1.0
3861672533351424442,14.0,
3863908492195937701,9.0,1.0
3864760160789522676,1.0,
3866106416585188195,4.0,
3867138641573588789,1.0,1.0
3867397179002415280,201.0,13.0
3867772824623167731,77.0,3.0
3867836130294775447,1.0,1.0
3869650807125066034,1120.0,38.0
3871236292422023552,42.0,7.0
3871957327997760127,1.0,
3872084563733545577,192.0,16.0
3872223145070696861,437.0,12.0
3873459892809227957,24.0,2.0
3873579369629107765,2.0,
3873901151000490213,1.0,
3875232896984947281,11.0,
3877526382584391635,1.0,
3877908200763510500,108.0,5.0
3879729588316860521,116.0,3.0
3879938570301716108,2.0,
3880704128177056987,54.0,3.0
3883102567400948789,9.0,
3883110276045391960,5.0,2.0
3883670005661738706,1.0,
3889273540610806057,14.0,1.0
3889766490093876077,14.0,1.0
3889991814286763833,3.0,
3890035575946065118,12.0,
3891282216851097724,36.0,3.0
3892143301746373673,2.0,
3892591624886889149,1.0,1.0
3895060010961825516,1.0,
3895083627225494523,20.0,
3895122374285208553,3.0,
3895129473620765062,518.0,26.0
3896552562853881720,42.0,3.0
3897737755891189356,137.0,4.0
3899379499544517601,7.0,
3899502417222937198,21.0,2.0
3899959557615421192,1.0,
3900155994834132684,1.0,
3901107393563408908,610.0,20.0
3901783432712974426,17.0,
3903719206083836827,5.0,
3903782589180687891,11.0,
3904205668133182097,3.0,
3904776137045800496,1.0,1.0
3905072661096779149,17.0,2.0
3905635560137446620,98.0,1.0
3906410614422128193,59.0,1.0
3908000289298928705,16.0,2.0
3908350876280382636,1.0,
3909724313593170503,179.0,4.0
3911661971989610969,16.0,1.0
3912217197826948965,9.0,
3913012986997001025,19.0,
3913293466795921016,2.0,
3914704997416490930,10.0,
3914798628056083120,7.0,1.0
3915295737050897869,10.0,
3916571289023446258,7.0,
3917034781615073181,1.0,
3917517688738580857,454.0,15.0
3919823306460667795,13.0,1.0
3921261555529077591,46.0,
3923720935612563292,29.0,
3924223641362004017,9.0,
3924964160899266984,18.0,1.0
3926577509952969067,4.0,
3926679439636471932,53.0,2.0
3926926993619513619,1.0,
3927450633020538492,1.0,
3927680377729395186,254.0,5.0
3928016860055083003,1.0,
3928291169541506659,2.0,
3928503858478348046,120.0,9.0
3928507872551006782,21.0,2.0
3929415616875746448,271.0,13.0
3929882382059488709,131.0,
3930562084732243887,5.0,
3934190298629453598,14.0,
3936418033101120125,1.0,
3936873254444708307,46.0,1.0
3937045196308457359,24.0,2.0
3937671380469764578,11.0,1.0
3941509034501239988,7.0,2.0
3941867680315978667,1.0,
3946064300072279302,48.0,
3947188049070285200,2.0,
3949063755422750108,101.0,
3949215843425335254,59.0,13.0
3949388233668692621,,1.0
3949912250697909066,3.0,
3951281537549653987,6.0,
3952527816334705147,27.0,
3952736663784775748,1.0,1.0
3953602027997906375,4.0,
3954140406357927835,13.0,
3954679045165866803,6.0,
3954727043528542309,13.0,
3954839378346667629,1.0,
3955195153339833237,1.0,
3955835008401290195,131.0,4.0
3956887484600328491,2.0,
3957528527107741639,1.0,
3957986669803423588,5.0,
3962934105831881671,3.0,1.0
3964170714843104930,1.0,
3964786175017889424,48.0,1.0
3964948491647510058,8.0,
3964971014288949719,74.0,4.0
3966259895624158965,2.0,
3967702142313066010,3.0,
3968456548544382400,80.0,4.0
3969146003640906200,1.0,
3969179817126322376,1.0,
3969346073460577090,6.0,
3970963152502173037,1.0,
3971330339497691397,55.0,1.0
3971884819315952278,74.0,3.0
3972970733203364341,200.0,7.0
3973579797036330639,2.0,
3974481448286896469,224.0,
3976887054154063798,1.0,
3979010200590027359,6.0,1.0
3979838273831259230,1.0,
3980147246621522095,75.0,1.0
3980388694251048989,12.0,1.0
3982343611464653209,128.0,7.0
3982815727890446072,3.0,
3984489983158793060,14.0,
3984759764922137853,2.0,
3985489104560162155,19.0,
3986236339647352941,49.0,6.0
3986834137023801864,1.0,
3986876041283952215,1.0,
3987520580448140428,1.0,
3987868048774073663,1.0,1.0
3988612441314494947,12.0,
3989657429367378747,1.0,
3989767131983327826,11.0,
3990325310997869968,95.0,3.0
3990334444271972610,10.0,1.0
3991490523592387310,3.0,
3991525874238280837,1.0,
3992847866508199681,8.0,1.0
3993177296336145219,28.0,
3993913374013458952,2.0,
3994291885658362432,3.0,1.0
3996521773961186361,21.0,
3996540515446314500,12.0,1.0
3997295169019592515,198.0,6.0
3999152838263879211,191.0,4.0
3999160061210350217,26.0,1.0
4001322029625109337,1.0,
4001380442025075077,8.0,1.0
4001495613182908517,2.0,
4002728813455687648,4.0,
4003468179827115323,12.0,
4006030842800769747,136.0,7.0
4008138581125626969,22.0,
4010091758950514358,10.0,
4010520945912789801,68.0,2.0
4014730501606377996,30.0,
4015167851331588000,6.0,1.0
4015241264542116960,29.0,2.0
4015595547318650911,1.0,
4017334699750060052,64.0,1.0
4017457459132093537,17.0,
4018279759639946119,349.0,18.0
4020280106483361111,2.0,
4021254978737990397,4.0,1.0
4021255994269514937,1.0,
4022883514535111203,13.0,1.0
4024781150769611239,1.0,
4025583661259699266,17.0,1.0
4026848416846667802,3.0,
4027507401524164069,1.0,
4027704306449164608,4.0,
4027903055902692240,40.0,
4028160673051078615,1.0,
4028409326493617007,1.0,
4029230336083929935,1.0,
4029528257340992044,6.0,1.0
4031101219526471386,2.0,
4033457645913333198,1.0,
4033505705331142578,10.0,
4033749016973918435,5.0,
4034358721499509898,13.0,
4034995897335896254,5.0,
4035402259039568505,32.0,2.0
4035955780547864020,29.0,
4035966341066022266,74.0,2.0
4036277504859936719,9.0,
4037403372511115342,1.0,
4037461725242488970,13.0,2.0
4038544040322753439,5.0,
4040488246373837322,3.0,
4041233190638229822,6.0,
4042384471512566590,6.0,1.0
4043017772323448726,1.0,
4043818934833868067,149.0,
4044649910493980246,1.0,
4045536058535514672,36.0,2.0
4046326021711172492,14.0,2.0
4046848743733049993,3.0,1.0
4048183088588994578,95.0,2.0
4053504505455085384,248.0,3.0
4054773561654758453,2.0,
4056062579139139436,2.0,
4056145231918191070,2.0,
4056288634792803839,7.0,
4057147054328357482,7.0,
4057170323352354969,6.0,1.0
4057382891323583237,5.0,1.0
4057510886026182910,1.0,
4058562170154886690,1.0,
4058575520701167660,3.0,
4059765867436433303,2.0,
4062340534448346113,202.0,5.0
4064701346309724091,16.0,
4065027542361396655,4.0,
4066154494671351115,193.0,5.0
4067055361514517141,134.0,2.0
4067182909135590547,1.0,
4069627773436687840,19.0,
4070306426438105915,1.0,
4073475340093440205,4.0,1.0
4073816987052232834,1.0,
4074740207897896744,6.0,
4077980417823430127,11.0,3.0
4078757143697776805,9.0,
4079296716245474395,1.0,
4079433986914408951,3.0,
4079583956800310254,12.0,
4079588303174068610,270.0,10.0
4080243724231865113,369.0,28.0
4080717746850109736,1.0,
4081091688270698486,5.0,
4082952051894069030,27.0,1.0
4083242896801527005,4.0,
4084242792488970615,1.0,
4085138298134970291,120.0,5.0
4085352799762245568,2.0,
4085807927953307837,4.0,1.0
4089594854174141367,1.0,
4090217831973041436,,1.0
4095901408963363159,92.0,1.0
4096457982965497620,4.0,
4096784368672002591,9.0,
4097534472083938379,17.0,1.0
4098178190390072530,3.0,
4098368138010243149,,1.0
4099420851706542967,7.0,
4099507453992448074,16.0,
