,shop_score_service,shop_score_service
0.967579152459815,6.0,
0.9675792129652094,14.0,
0.9675792730085072,53.0,
0.9675816993464053,23.0,
0.9675821090434216,2.0,
0.9675878872258964,2.0,
0.9675899938987188,104.0,
0.9675949367088608,3.0,
0.9675980205557672,,1.0
0.9675984027381632,47.0,
0.9675995449374292,191.0,
0.9676012461059192,2.0,
0.9676015416543138,47.0,
0.9676021314387212,3.0,
0.9676025782109732,,2.0
0.9676031614339986,45.0,
0.967603305785124,1.0,
0.9676043276661516,4.0,
0.9676051332675222,21.0,
0.967606263982103,17.0,
0.9676064333017976,3.0,
0.9676065379487432,37.0,
0.9676087292988702,16.0,
0.9676108326002852,173.0,
0.9676110779039652,9.0,
0.9676111711940965,46.0,
0.9676117496807152,3.0,
0.9676122594440484,,1.0
0.9676152304609218,13.0,
0.9676160135924392,89.0,
0.9676172757475084,69.0,
0.9676190476190476,34.0,
0.9676227897838899,1.0,
0.9676234587219128,69.0,
0.9676237525936172,20.0,
0.9676264591439688,2.0,
0.9676272912423628,,24.0
0.9676296887470072,19.0,
0.967632001978484,5.0,
0.9676323676323676,2.0,
0.9676328871892924,18.0,
0.9676338851022396,2.0,
0.967634533488192,47.0,
0.9676345840130508,2.0,
0.9676369018253576,9.0,
0.9676397966594046,21.0,
0.9676398779247202,131.0,
0.9676399949437492,,2.0
0.9676404494382024,7.0,
0.9676411446249034,16.0,
0.9676413652572592,26.0,
0.96764530954312,6.0,
0.9676487804878048,10.0,
0.9676490224129709,,3.0
0.9676502732240436,11.0,3.0
0.9676511397423192,,4.0
0.9676569678407352,1.0,
0.9676583629893238,35.0,
0.967658438959306,52.0,
0.9676589489158398,153.0,
0.9676595744680851,18.0,
0.9676625659050968,4.0,
0.9676645311589982,11.0,
0.9676650541429236,158.0,
0.9676665465150572,1.0,
0.9676670317634172,9.0,
0.9676676957619984,5.0,
0.9676680829792552,6.0,
0.9676683937823836,2.0,
0.9676709511568122,2.0,
0.96767200224656,32.0,
0.9676728334956184,,5.0
0.9676732732732732,19.0,
0.9676736111111112,8.0,
0.9676767676767676,3.0,
0.967679083094556,3.0,
0.96768,21.0,
0.9676807980049876,,1.0
0.9676831683168317,3.0,
0.96768427806003,134.0,
0.9676853932584272,,12.0
0.9676877998518854,98.0,
0.9676891615541924,1.0,
0.967690201705342,32.0,
0.967692307692308,1.0,
0.967692560354738,4.0,
0.967695749440716,,5.0
0.9676964381600144,1.0,
0.9676971100594098,46.0,
0.9676976628543016,4.0,
0.9676996401128296,20.0,
0.9676998123827394,14.0,
0.9677014860613949,97.0,
0.9677027193306262,215.0,
0.967703281027104,17.0,
0.9677064220183488,25.0,
0.9677089540536304,15.0,
0.9677090909090909,3.0,
0.9677094972067042,3.0,
0.9677095568606512,5.0,
0.967710843373494,6.0,
0.9677128622065784,201.0,
0.9677133427628476,3.0,
0.9677158362111496,4.0,
0.9677161862527716,,4.0
0.967718084531402,8.0,
0.967719298245614,,1.0
0.9677227722772276,17.0,
0.9677229151633852,5.0,
0.9677240645393512,72.0,
0.9677241379310346,1.0,
0.9677261285450579,7.0,
0.9677303615112802,7.0,
0.9677308707124008,2.0,
0.9677310924369747,9.0,
0.9677330716388616,17.0,
0.9677344877344878,5.0,
0.967735450526488,60.0,
0.967741935483871,11.0,
0.9677430198898124,,16.0
0.9677439849402908,105.0,
0.9677445109780438,14.0,
0.9677470355731226,50.0,
0.9677484974572352,5.0,
0.967748773307164,16.0,
0.9677506493506494,8.0,
0.9677509339975092,31.0,
0.9677510188958872,22.0,
0.967751937984496,9.0,32.0
0.96775228089577,,11.0
0.9677564102564102,23.0,
0.9677572309151256,2.0,
0.9677579638933362,85.0,
0.9677591973244146,10.0,
0.967759411325584,119.0,
0.9677604693505968,20.0,
0.9677611940298508,3.0,
0.9677634011090576,5.0,
0.9677646872776152,,19.0
0.9677674188515544,,8.0
0.967768257853937,41.0,
0.967769784172662,1.0,
0.9677699332858348,111.0,
0.9677699910152742,2.0,
0.9677724039829304,17.0,
0.9677727042110604,34.0,
0.9677738515901059,2.0,
0.9677741682536124,92.0,
0.9677744209466264,13.0,
0.9677749120750294,18.0,
0.9677777777777778,2.0,
0.967779419005416,110.0,
0.9677810891357356,67.0,
0.9677815699658704,6.0,
0.9677819161581742,72.0,
0.967783525666534,25.0,
0.9677837837837836,181.0,
0.9677840269966254,12.0,
0.9677864293659622,18.0,
0.9677891433950424,269.0,
0.967792207792208,8.0,
0.9677942948975492,23.0,
0.9677956690727374,14.0,
0.9677958236658932,4.0,
0.9677959477527512,5.0,
0.9677964376590332,14.0,
0.9677978521794062,10.0,
0.9677992277992278,19.0,
0.9678036394413884,48.0,
0.9678050230346262,,6.0
0.9678051480763908,23.0,
0.9678060606060606,1.0,
0.9678087053988418,,13.0
0.9678088329421806,6.0,
0.9678110808356041,1.0,
0.967812133072407,1.0,
0.9678134110787172,3.0,
0.9678153056861908,1.0,
0.9678159156279962,34.0,
0.9678172588832488,1.0,
0.9678174037089872,2.0,
0.9678187539332914,10.0,
0.967819209039548,12.0,
0.9678194490540992,12.0,
0.9678212290502796,58.0,
0.9678223080637374,18.0,
0.9678225806451612,,4.0
0.9678226444972288,182.0,
0.967823911955978,3.0,
0.967824022438906,13.0,
0.9678255281861552,56.0,
0.967827027027027,2.0,
0.967827130852341,3.0,
0.9678300455235204,18.0,
0.967830687830688,60.0,
0.967835569511847,96.0,
0.9678356867779204,83.0,
0.9678361531611754,9.0,
0.967836630504148,3.0,
0.9678371501272264,38.0,
0.9678381795195956,1.0,
0.967838980207984,,33.0
0.967840199750312,6.0,
0.9678428805237316,,3.0
0.9678436163714113,4.0,
0.9678436978794378,23.0,
0.9678439869989166,9.0,
0.96784537667472,3.0,
0.9678461538461538,2.0,
0.967846255798542,5.0,
0.9678497770127532,59.0,
0.9678509027373324,24.0,
0.967851672712616,10.0,
0.9678566094100074,13.0,
0.9678593020060458,10.0,
0.9678602620087338,2.0,
0.9678604524393568,2.0,
0.9678612716763006,2.0,
0.967861471861472,4.0,
0.9678637770897832,24.0,
0.9678646934460888,22.0,
0.9678647887323945,11.0,
0.9678659871306676,163.0,
0.9678667724028548,32.0,
0.9678679947680852,219.0,
0.9678697421981004,5.0,
0.967871881736988,1.0,
0.9678730788299454,14.0,
0.9678731836195508,3.0,
0.96787379392915,,15.0
0.967876447876448,2.0,
0.9678784040531982,4.0,
0.9678791492744979,17.0,
0.9678805970149252,9.0,
0.9678810408921934,2.0,
0.9678811495372626,17.0,
0.9678834774692764,,1.0
0.9678834951456312,21.0,
0.9678836363636364,31.0,
0.9678836586299272,212.0,
0.9678838026072982,103.0,
0.9678861209964412,34.0,
0.9678862511108292,8.0,
0.9678868258178605,4.0,
0.9678902677988244,3.0,
0.96789318672688,33.0,
0.9678933474128828,129.0,
0.9678942014242116,21.0,
0.9678943418880384,83.0,
0.967895006664616,7.0,
0.9678956103702856,20.0,
0.9678965922444184,211.0,
0.9678996865203762,1.0,
0.9679012345679012,2.0,
0.9679027355623101,1.0,
0.9679034286193312,11.0,
0.9679051459478188,120.0,
0.9679083094555874,,3.0
0.9679085476747208,1.0,
0.9679086868243428,8.0,
0.9679109797444144,96.0,
0.9679109982465688,109.0,
0.9679135332226454,91.0,
0.967915567282322,2.0,
0.967916142557652,25.0,
0.9679187817258884,5.0,
0.9679200691709098,14.0,
0.9679227053140098,13.0,
0.96792465171038,85.0,
0.967927382753404,10.0,
0.9679277087496744,35.0,
0.9679284649776454,8.0,
0.9679309518101176,2.0,
0.9679310344827584,1.0,
0.967935373621252,16.0,
0.9679363184079603,85.0,
0.9679366336633664,3.0,
0.9679374389051808,15.0,
0.9679375960288384,22.0,
0.967938299473288,,5.0
0.9679384826982588,46.0,
0.9679400749063672,3.0,
0.9679403541472508,,2.0
0.9679440214035809,37.0,
0.96794551645857,4.0,
0.9679470198675496,7.0,
0.9679480673542687,168.0,
0.9679509339280736,47.0,
0.9679512566641278,1.0,
0.9679518751762384,,5.0
0.9679520527419838,159.0,
0.9679521674140508,,6.0
0.9679525925925924,127.0,
0.9679529550132312,104.0,
0.9679529872673848,1.0,
0.967953216374269,1.0,
0.9679559532002752,1.0,
0.9679570401958462,13.0,
0.967957429390094,6.0,
0.9679576029351816,5.0,
0.967958115183246,3.0,
0.9679584775086504,5.0,
0.9679586563307494,91.0,
0.96796094782874,,2.0
0.967961745367603,2.0,
0.9679621173685101,7.0,
0.9679629629629628,35.0,
0.9679648004310152,272.0,
0.9679682854311198,2.0,
0.9679685966633956,2.0,
0.967969829737674,21.0,
0.9679700331364358,19.0,
0.9679701585327944,48.0,
0.9679719051799824,4.0,
0.9679739272134708,1.0,
0.9679771808889944,23.0,
0.9679803861477171,6.0,
0.9679816426044554,5.0,
0.9679838211336442,,7.0
0.9679848053181386,6.0,
0.9679869562685612,22.0,
0.9679870654810026,10.0,
0.9679872204472844,8.0,
0.9679886383809692,14.0,
0.9679911786712874,74.0,
0.9679915321513628,52.0,
0.9679920477137176,30.0,
0.9679926407779748,6.0,
0.9679969622175812,2.0,
0.968,264.0,7.0
0.9680018741123589,26.0,
0.96800338230631,25.0,
0.9680049953168904,14.0,
0.9680064961429152,16.0,
0.968009036995199,22.0,
0.9680109527069258,23.0,
0.9680113485238052,190.0,
0.9680132313417408,1.0,
0.968013608013608,21.0,
0.9680149296117492,88.0,
0.9680169222633528,5.0,
0.9680184864240322,5.0,
0.9680192693697312,92.0,
0.9680237066304482,183.0,
0.968026208026208,,3.0
0.9680272224585283,24.0,
0.9680277082932462,13.0,
0.9680285641418004,,5.0
0.9680311890838208,15.0,
0.9680313418217434,12.0,
0.9680321400387402,17.0,
0.9680351906158358,3.0,
0.9680369692885338,5.0,
0.9680375844181266,48.0,
0.9680376785548293,,13.0
0.9680379678567576,13.0,
0.9680384153661464,7.0,
0.9680391357521404,12.0,
0.9680395904701896,79.0,
0.9680404551201012,13.0,
0.9680409529434928,73.0,
0.9680415872875224,12.0,
0.9680428544097952,16.0,
0.9680435758883948,25.0,
0.9680448179271708,23.0,
0.9680451977401129,13.0,
0.9680489671002296,2.0,
0.968053343211706,,4.0
0.9680539575481056,61.0,
0.9680565371024736,20.0,
0.9680584135413208,2.0,
0.9680610284206604,30.0,
0.9680625348967058,26.0,
0.9680644079168064,11.0,
0.9680648429584602,19.0,
0.9680650820512025,40.0,
0.9680651239918594,19.0,
0.9680656593919046,207.0,
0.9680672923400444,18.0,
0.9680715744432558,62.0,
0.9680745341614908,,2.0
0.968074897600936,2.0,
0.968075117370892,18.0,
0.9680765605742044,7.0,
0.9680787657685376,,3.0
0.9680826339573921,2.0,
0.968084432717678,12.0,
0.9680856760374834,,1.0
0.968086042532388,21.0,
0.9680922000411608,12.0,
0.9680923743083956,1.0,
0.9680945347119644,,1.0
0.9680958123128668,,51.0
0.9680977845683728,1.0,
0.9680982599795293,36.0,
0.9680996884735202,21.0,
0.9680998357963876,94.0,
0.9681003834088532,35.0,
0.9681025544349138,2.0,
0.9681029766693484,3.0,
0.9681033091202584,8.0,
0.9681039107722718,86.0,
0.9681044152136228,,7.0
0.9681045751633988,35.0,
0.968105287341232,153.0,
0.9681067378252168,21.0,
0.9681095564156,101.0,
0.9681099656357388,4.0,
0.9681104033970276,85.0,
0.968110583153348,161.0,
0.968110584264245,9.0,
0.9681121682523786,3.0,
0.9681127889971572,167.0,
0.9681149012567324,,11.0
0.9681159420289857,9.0,
0.9681212945864516,2.0,
0.9681222520460422,91.0,
0.9681230769230772,5.0,
0.968123294268743,,27.0
0.9681247622670216,25.0,
0.9681264822134388,2.0,
0.9681272365805168,17.0,
0.9681274900398408,14.0,
0.9681294402693934,85.0,
0.9681301359503924,,22.0
0.9681307456588356,1.0,
0.9681314168377824,88.0,
0.9681322314049589,7.0,
0.9681365831742108,121.0,
0.968137011374036,119.0,
0.9681380301941048,1.0,
0.968139557934384,3.0,
0.9681405563689603,1.0,
0.9681431767337808,1.0,
0.968143271003424,125.0,
0.9681451612903228,3.0,
0.968146453089245,9.0,
0.9681475194301596,107.0,
0.9681504942892792,37.0,
0.9681506388702084,4.0,
0.968155385245422,55.0,
0.9681572481572482,1.0,
0.9681581949550008,,34.0
0.968161974058842,4.0,
0.9681620253164558,8.0,
0.9681685711970176,121.0,
0.9681691634628132,96.0,
0.9681736081246486,2.0,
0.9681750143926312,60.0,
0.9681772772681864,187.0,
0.9681785992918444,81.0,
0.9681818181818184,7.0,
0.9681839080459772,,7.0
0.9681842944976264,30.0,
0.9681847338037204,8.0,
0.9681855622549504,116.0,
0.9681899109792284,5.0,
0.9681901096142582,80.0,
0.9681907433380084,,10.0
0.9681936041486604,4.0,
0.9681961097788436,4.0,
0.968197641774284,18.0,
0.9681997637928126,13.0,
0.968203665093822,19.0,
0.9682051282051284,15.0,
0.9682072098192712,48.0,
0.9682072667583514,5.0,
0.9682109227871941,157.0,
0.9682149169317779,6.0,
0.9682155493059968,319.0,
0.968217054263566,1.0,
0.9682176870748298,7.0,
0.9682179992828972,29.0,
0.9682191780821918,,2.0
0.968219884045523,1.0,
0.9682200647249192,22.0,
0.968220775434846,16.0,
0.9682208588957056,14.0,
0.9682226980728053,17.0,
0.9682255506607929,120.0,
0.9682287199480182,94.0,
0.9682297786481516,43.0,
0.9682306925377712,37.0,
0.968233009708738,131.0,
0.9682348249182421,56.0,
0.9682352941176472,8.0,
0.9682379419389762,50.0,
0.9682402627874238,32.0,
0.9682413955681282,28.0,
0.9682427678199251,6.0,
0.9682441113490364,31.0,
0.9682451575599884,21.0,
0.9682459198225322,43.0,
0.9682460355598271,4.0,
0.9682466281310214,6.0,
0.9682498111306976,30.0,
0.9682504483939344,48.0,
0.9682534834892156,,8.0
0.9682543162510278,34.0,
0.9682562388245356,,5.0
0.9682622118353096,55.0,
0.9682625919637804,10.0,
0.9682644628099172,7.0,
0.9682661882237809,22.0,
0.9682692307692308,1.0,
0.9682721575649059,39.0,
0.9682739134048036,63.0,
0.9682758620689657,11.0,
0.9682785299806578,9.0,
0.968281865284974,39.0,
0.9682827092974338,,54.0
0.9682841738027276,146.0,
0.9682863849765256,129.0,
0.9682882882882884,7.0,
0.9682889294133346,6.0,
0.9682926829268292,4.0,
0.9682969432314412,,8.0
0.9682972136222912,12.0,
0.9682982171799028,21.0,
0.968300277244615,5.0,
0.968301240907146,4.0,
0.9683018867924528,6.0,
0.9683034773445732,3.0,
0.96830383729423,41.0,
0.9683042789223456,1.0,
0.9683055934515691,33.0,
0.9683105022831052,7.0,
0.9683116883116882,55.0,
0.9683133066310636,3.0,
0.9683144104803494,8.0,
0.9683144368858654,52.0,
0.9683168024777848,,67.0
0.9683168316831684,4.0,
0.9683185364541296,,28.0
0.968320204385778,1.0,
0.968320565704184,2.0,
0.9683222899549432,1.0,
0.968324428003836,149.0,
0.9683252170230784,3.0,
0.9683276450511946,1.0,
0.9683286796968488,70.0,
0.9683299948067364,64.0,
0.9683309203722854,12.0,
0.9683324785334944,10.0,
0.968332590942836,31.0,
0.9683337005214072,13.0,
0.9683387363546144,172.0,
0.9683422459893049,1.0,
0.9683427199704552,71.0,
0.9683452065947488,14.0,
0.9683468834688348,5.0,
0.9683498301078446,36.0,
0.9683516483516484,1.0,
0.9683517491108492,76.0,
0.9683526170798896,14.0,
0.9683528037383178,58.0,
0.9683554281619492,80.0,
0.9683572170301142,51.0,
0.9683574027876318,251.0,
0.9683576992850282,,9.0
0.9683583815028902,,4.0
0.9683593262632564,5.0,
0.9683628541838172,43.0,
0.9683668029145194,75.0,
0.9683671291355388,92.0,
0.9683682008368202,3.0,
0.9683685942642221,3.0,
0.9683705541770058,11.0,
0.9683720930232558,2.0,
0.9683739045764364,4.0,
0.9683745123537062,,12.0
0.968376419094515,17.0,
0.968376703841388,8.0,
0.9683799430870376,7.0,
0.9683832335329344,13.0,
0.9683845997148096,,22.0
0.9683848797250858,3.0,
0.9683870967741935,3.0,
0.9683873522258046,285.0,
0.9683884176659844,29.0,
0.9683912284106346,12.0,
0.9683950617283952,28.0,
0.96839880475184,12.0,
0.9683998454205848,63.0,
0.9684,2.0,
0.9684028153762858,133.0,
0.9684050274384848,69.0,
0.9684057971014493,1.0,
0.9684092071611254,1.0,
0.9684120171673821,7.0,
0.9684126984126984,8.0,
0.9684176780398444,1.0,
0.9684210526315788,2.0,
0.9684215478710892,135.0,
0.968424543946932,1.0,
0.9684260076493088,,12.0
0.9684266666666668,2.0,
0.9684282397924348,17.0,
0.9684324708811239,54.0,
0.9684329199549042,17.0,
0.96843537414966,8.0,
0.9684361780702344,29.0,
0.9684378083273041,10.0,
0.9684393592677344,1.0,
0.9684426229508196,1.0,
0.9684437596302002,,4.0
0.9684444444444444,3.0,
0.9684448305821024,1.0,
0.968447204968944,2.0,
0.9684476138233682,16.0,
0.9684477933261572,,10.0
0.9684492259249542,98.0,
0.9684507042253524,42.0,
0.9684524744697564,4.0,
0.9684572056601182,15.0,
0.9684577441631042,11.0,
0.9684599589322382,19.0,
0.9684618966320038,1.0,
0.9684622329220584,3.0,
0.96846227929374,5.0,
0.9684632188445848,65.0,
0.968463383139642,21.0,
0.968464271614686,53.0,
0.9684650548289072,79.0,
0.9684650833037928,24.0,
0.9684653704001288,46.0,
0.9684696016771488,11.0,
0.9684705882352942,9.0,
0.9684722222222224,,3.0
0.9684732492387996,11.0,
0.9684739557330669,11.0,
0.9684758364312268,9.0,
0.9684759175876654,10.0,
0.9684781584438312,41.0,
0.968478529290712,7.0,
0.9684803001876174,1.0,
0.9684814888140962,,3.0
0.9684826847554444,102.0,
0.9684848484848484,7.0,
0.9684875102937142,20.0,
0.9684895059267048,,2.0
0.9684915176524528,,2.0
0.9684986279890241,,16.0
0.9684991568296796,24.0,
0.968503937007874,2.0,
0.96850500593925,8.0,
0.9685057471264368,,1.0
0.9685069611137782,8.0,
0.9685077598036372,351.0,
0.9685079365079364,1.0,
0.9685087930619128,7.0,
0.9685105751391464,22.0,
0.9685112563543936,3.0,
0.9685128679303436,2.0,
0.968515884305358,35.0,
0.9685182186234818,7.0,
0.968519675202998,66.0,
0.968519721577726,10.0,
0.9685200232153222,9.0,
0.9685213032581454,10.0,
0.9685234610417564,6.0,
0.9685245901639344,64.0,1.0
0.9685248470012242,8.0,
0.9685344827586206,6.0,
0.9685347043701801,,3.0
0.968535885167464,6.0,
0.9685375892482152,15.0,
0.9685412262156451,1.0,
0.9685414275390044,,21.0
0.9685432293722859,9.0,
0.9685463940687488,43.0,
0.9685499878963932,3.0,
0.9685500220361392,3.0,
0.9685526123225524,23.0,
0.9685534591194968,1.0,
0.9685539714867616,11.0,
0.968554070473876,5.0,
0.9685549132947976,5.0,
0.9685563346460476,51.0,
0.9685567522783759,72.0,
0.9685575992255566,14.0,
0.9685606060606059,36.0,
0.968561403508772,16.0,
0.9685650120034076,74.0,
0.9685684270843279,37.0,
0.9685714285714286,2.0,
0.9685733323461908,5.0,
0.9685749358330544,20.0,
0.9685762304921968,6.0,
0.9685771543086172,2.0,
0.9685788113695092,1.0,
0.9685789367293308,64.0,
0.968583264291632,13.0,
0.9685838401390096,2.0,
0.9685862809879168,265.0,
0.9685935347111818,136.0,
0.9685946573751452,7.0,
0.9685958107059736,20.0,
0.968595988538682,2.0,
0.9685971125034052,,1.0
0.9685981308411216,2.0,
0.9686030010468768,,6.0
0.96860305115166,5.0,
0.9686037735849058,7.0,
0.9686054317973756,1.0,
0.968605851979346,1.0,
0.9686065573770491,6.0,
0.9686071679550246,4.0,
0.9686087990487516,35.0,
0.9686100861008612,19.0,
0.9686105499438832,2.0,
0.9686109785202864,,8.0
0.9686111111111112,2.0,
0.9686112619952923,56.0,
0.9686124401913876,1.0,
0.9686131736526946,,3.0
0.9686206896551725,41.0,
0.9686211292511412,58.0,
0.9686235741444866,39.0,
0.968625,19.0,
0.968627450980392,2.0,
0.9686297376093296,1.0,
0.9686298031865042,46.0,
0.968637627432808,1.0,
0.9686380368098159,4.0,
0.9686406743940992,1.0,
0.9686420753952171,30.0,
0.9686441011125526,,47.0
0.9686446886446888,1.0,
0.9686452425960932,19.0,
0.9686526987650894,134.0,
0.9686527514231498,30.0,
0.9686551585708552,10.0,
0.9686565188616808,50.0,
0.9686580241394724,55.0,
0.9686590709903592,12.0,
0.968660766961652,,25.0
0.9686609686609686,9.0,
0.9686631510778054,,7.0
0.9686653416908729,2.0,
0.9686654994234958,64.0,
0.9686655112651648,1.0,
0.9686674391657012,65.0,
0.9686686838124056,122.0,
0.9686687306501548,13.0,
0.9686704398768742,9.0,
0.9686713286713288,6.0,
0.9686772486772488,9.0,
0.9686805219913002,7.0,
0.9686816350028786,1.0,
0.9686832740213523,1.0,
0.968683532798061,1.0,
0.9686840347361391,,2.0
0.968685288640596,42.0,
0.9686854612930528,203.0,
0.9686859273066172,31.0,
0.9686889657823914,6.0,
0.9686900958466452,13.0,
0.9686921341321092,53.0,
0.9686925725528774,19.0,
0.9686930545182972,4.0,
0.9686940183676443,15.0,
0.968695652173913,47.0,
0.9686982248520709,14.0,
0.9686998784933172,1.0,
0.9686999316473002,17.0,
0.9687016633161304,68.0,
0.9687032270837456,1.0,
0.9687038255475141,52.0,
0.9687048993543486,9.0,
0.9687126032218762,33.0,
0.9687133182844244,10.0,
0.968713707687753,451.0,
0.9687169911976528,,18.0
0.9687170378467004,,4.0
0.9687172150691464,6.0,
0.9687179487179488,1.0,
0.9687219225110348,167.0,
0.968722370277473,11.0,
0.9687250755287008,4.0,
0.9687322384203728,67.0,
0.9687330070690592,164.0,
0.9687332741558998,139.0,
0.9687375076483786,35.0,
0.968740581270183,1.0,
0.9687425586198516,1.0,
0.9687435828154554,1.0,
0.9687441860465118,2.0,
0.9687458379578248,5.0,
0.9687466666666666,1.0,
0.9687476062811182,4.0,
0.968747753145596,3.0,
0.9687488383881052,26.0,
0.9687492590397156,4.0,
0.9687496197140252,4.0,
0.96875,28.0,
0.9687509282637754,44.0,
0.9687534952170712,33.0,
0.9687557054971224,3.0,
0.9687569394158824,31.0,
0.9687586459733591,,125.0
0.9687602027665608,52.0,
0.9687630402384502,2.0,
0.968768,2.0,
0.9687694819652664,53.0,
0.9687705956907476,,2.0
0.9687787291572779,1.0,
0.9687795992714026,20.0,
0.9687804878048779,15.0,
0.9687884057971016,125.0,
0.9687887086581,1.0,
0.9687898089171976,9.0,
0.9687909070104508,51.0,
0.9687926163119231,110.0,
0.9687966804979252,9.0,
0.9687970765903496,11.0,
0.9687979298988474,61.0,
0.9687992049431796,46.0,
0.9688036385208624,4.0,
0.9688047857404468,1.0,
0.9688050314465408,1.0,
0.9688052308301962,3.0,
0.9688068015244796,,6.0
0.9688095238095238,9.0,
0.9688114104595881,43.0,
0.96881192106323,2.0,
0.9688188909434844,26.0,
0.9688190903528452,68.0,
0.9688193805581112,15.0,
0.968822611521323,11.0,
0.9688227819717468,8.0,
0.9688235294117646,2.0,
0.9688245787908821,9.0,
0.9688246325086204,9.0,
0.9688249748237664,398.0,
0.968829512482862,17.0,
0.9688295365278872,1.0,
