,shop_score_description,shop_score_description
0.9577314910290782,18.0,
0.9577321281840592,,1.0
0.9577336818466295,,97.0
0.957734375,3.0,
0.9577372087436944,372.0,
0.9577398160315372,4.0,
0.9577471839799752,50.0,
0.957755775577558,29.0,
0.9577598141245948,,21.0
0.9577658760520276,1.0,
0.9577671937511908,37.0,
0.9577731958762888,46.0,
0.9577732200410196,34.0,
0.957777607008376,66.0,
0.9577789029535866,1.0,
0.95777890983189,4.0,
0.9577822033653708,459.0,
0.9577828783513213,30.0,
0.9577855588151792,1.0,
0.9577905435262926,63.0,
0.9577914110429449,2.0,
0.9578003448936578,51.0,
0.9578039101112652,23.0,
0.9578047042052744,29.0,
0.9578076525336092,2.0,
0.9578113600833768,4.0,
0.9578122760926676,7.0,
0.9578139682076,66.0,
0.9578160640621208,57.0,
0.957818181818182,1.0,
0.9578220052572288,10.0,
0.9578239366963404,1.0,
0.9578250591016548,3.0,
0.9578294573643412,1.0,
0.9578311111111112,9.0,
0.957836966870926,32.0,
0.9578378378378378,1.0,
0.9578380400224428,,5.0
0.9578494623655912,1.0,
0.9578545352429092,63.0,
0.9578546712802768,11.0,
0.9578612716763006,,2.0
0.9578657610152828,1.0,
0.9578661383896988,18.0,
0.9578664426711464,3.0,
0.9578723807717836,39.0,
0.9578728022574344,4.0,
0.9578748524203068,1.0,
0.9578756524808204,256.0,
0.95787768327258,,8.0
0.9578792221084956,11.0,
0.9578824558844976,51.0,
0.9578850574712644,22.0,
0.9578875895888344,50.0,
0.9578947368421052,20.0,
0.9578989098116948,7.0,
0.9579006038086392,4.0,
0.9579026077203476,41.0,
0.9579065657709912,2.0,
0.9579138321995466,50.0,
0.9579154929577464,,15.0
0.9579157982492704,1.0,
0.9579181404749872,2.0,
0.9579220779220778,52.0,
0.9579242391066348,1.0,
0.9579250374812592,281.0,
0.9579276637341154,2.0,
0.9579307071665876,22.0,
0.9579321486268176,1.0,
0.9579354244957436,,14.0
0.9579386484318296,220.0,
0.9579392338177016,10.0,
0.9579403794037941,2.0,
0.9579428571428572,,3.0
0.9579481268011528,61.0,
0.9579481755684822,69.0,
0.957948717948718,,9.0
0.9579523720232516,52.0,
0.9579544426006938,36.0,
0.9579558843677216,58.0,
0.957956204379562,,1.0
0.9579572887650882,,1.0
0.9579621818871144,25.0,
0.9579684101012012,25.0,
0.9579718651958304,,16.0
0.9579792041738621,55.0,
0.9579866723380124,19.0,
0.9579953786128264,205.0,
0.9579971387696709,1.0,
0.9580072904009722,6.0,
0.9580084089400313,68.0,
0.9580084745762713,,1.0
0.9580090497737556,31.0,
0.9580115606936416,1.0,
0.9580141843971632,1.0,
0.9580168446644092,8.0,
0.958021505376344,1.0,
0.9580228136882131,15.0,
0.9580262220596444,184.0,
0.9580309170043524,226.0,
0.9580327868852458,11.0,
0.9580347202017264,273.0,
0.9580370072405472,4.0,
0.9580389886122372,35.0,
0.9580483903219356,56.0,
0.9580521189786786,6.0,
0.9580534918276375,42.0,
0.9580559757942512,17.0,
0.9580582524271845,2.0,
0.9580600461893763,3.0,
0.9580604896783488,,7.0
0.9580624623591156,303.0,
0.9580632666236282,2.0,
0.9580665950590764,19.0,
0.9580667226923604,242.0,
0.9580676328502415,5.0,
0.9580689655172414,,1.0
0.9580702799285291,7.0,
0.9580753907447136,17.0,
0.9580783645655876,38.0,
0.9580800953989864,55.0,
0.9580836442175537,43.0,
0.9580902321506791,1.0,
0.958095238095238,12.0,
0.9580983078162773,1.0,
0.9580991049183354,,7.0
0.9581149550531192,17.0,
0.9581151832460736,1.0,
0.9581161354089448,49.0,
0.9581234567901236,1.0,
0.958124054462935,37.0,
0.9581305523368095,79.0,
0.9581347150259067,6.0,
0.9581350034794712,4.0,
0.9581386748844376,19.0,
0.9581393649285636,60.0,
0.9581401115933044,13.0,
0.9581420345489444,41.0,
0.9581477336317852,,4.0
0.958154699965314,5.0,
0.9581562010784485,7.0,
0.9581574830523204,5.0,
0.958157894736842,1.0,
0.9581601681064676,36.0,
0.958179581795818,8.0,
0.9581796966161028,2.0,
0.958191570881226,10.0,
0.9581960784313726,3.0,
0.9581981981981982,1.0,
0.9581988223068932,6.0,
0.9582022471910112,2.0,
0.9582059686044506,253.0,
0.9582066276803118,3.0,
0.9582067773831238,93.0,
0.9582079225047568,2.0,
0.9582089552238806,4.0,3.0
0.9582142857142856,8.0,
0.9582180738226558,,1.0
0.9582219459123408,10.0,
0.9582225717656312,68.0,
0.9582231852654388,7.0,
0.9582284382284384,65.0,
0.9582324246771879,17.0,
0.9582359952324196,1.0,
0.9582435378386795,19.0,
0.9582508960573476,1.0,
0.9582561059118924,2.0,
0.9582608695652172,33.0,
0.9582661290322579,27.0,
0.9582710622710624,4.0,
0.9582727272727274,45.0,
0.958275070170962,19.0,
0.95828125,3.0,
0.9582817869415808,1.0,
0.9582841160873196,54.0,
0.9582855405816192,52.0,
0.9582857142857142,3.0,
0.9582938388625593,1.0,
0.9583004675747102,,4.0
0.9583030303030302,,1.0
0.9583050847457628,1.0,
0.9583055198973044,1.0,
0.9583117274645764,19.0,
0.958313065976714,10.0,
0.9583207750269108,47.0,
0.9583252331065272,43.0,
0.9583310408069694,,4.0
0.9583333333333331,10.0,
0.9583366336633664,41.0,
0.9583380269485724,309.0,
0.9583389450056116,2.0,
0.9583434835566382,18.0,
0.9583561643835616,45.0,
0.9583598608622326,43.0,
0.9583625730994152,2.0,
0.958364312267658,7.0,
0.9583693570451436,25.0,
0.95837133782964,43.0,
0.9583882783882784,,2.0
0.9583970177073626,20.0,
0.9584,5.0,
0.9584006181186016,24.0,
0.9584016186140618,1.0,
0.9584034224598932,,3.0
0.9584101245797904,37.0,
0.9584133611691024,1.0,
0.9584173778122576,13.0,
0.9584191616766466,2.0,
0.9584247082466596,20.0,
0.9584341637010676,1.0,
0.9584387197501952,59.0,
0.9584631360332296,1.0,
0.95846542614289,15.0,
0.9584672705520424,1.0,
0.9584726582463312,58.0,
0.9584735202492212,16.0,
0.9584775086505192,3.0,
0.9584790278322226,2.0,
0.9584790380240495,5.0,
0.958481012658228,1.0,
0.9584825493171472,17.0,
0.9584876140808344,6.0,
0.9584889166406494,6.0,
0.9584963903410506,15.0,
0.9585041282175816,25.0,
0.9585090521831736,16.0,
0.9585100286532952,38.0,
0.958510749868904,15.0,
0.9585146916370682,7.0,
0.958515625,2.0,
0.9585185185185184,79.0,
0.9585197436427536,56.0,
0.9585258593991948,3.0,
0.9585274229902329,1.0,
0.9585276073619632,37.0,
0.9585278389430638,2.0,
0.9585280549297286,55.0,
0.9585281899109792,64.0,
0.9585335589396504,15.0,
0.9585429877599174,9.0,
0.958547117094234,,15.0
0.9585484707102124,16.0,
0.9585485232067511,1.0,
0.9585494163424124,30.0,
0.9585515320334264,39.0,
0.9585526315789474,2.0,
0.9585563774938356,90.0,
0.9585574920530529,61.0,
0.95856,1.0,
0.9585611510791368,6.0,
0.9585638610947615,25.0,
0.9585657370517928,7.0,
0.9585674931129478,1.0,
0.9585764023210832,,9.0
0.9585777255362916,8.0,
0.9585951940850276,5.0,
0.9586007773459192,12.0,
0.9586050895381716,2.0,
0.9586069651741294,28.0,
0.9586117647058824,5.0,
0.9586138120169534,2.0,
0.9586161449752884,2.0,
0.9586304128902317,,9.0
0.9586516853932584,7.0,
0.958658874192556,1.0,
0.9586597170513776,2.0,
0.9586602870813395,5.0,
0.9586648232273356,34.0,
0.9586678667866786,44.0,
0.9586679000925068,17.0,
0.9586689672171556,24.0,
0.9586746987951806,12.0,
0.9586796838679684,16.0,
0.9586854460093897,3.0,
0.9586885245901641,2.0,
0.958690176322418,11.0,
0.9586909090909091,1.0,
0.9586967418546366,2.0,
0.9587035945786684,2.0,
0.9587096774193548,4.0,25.0
0.9587149413564507,1.0,
0.9587172011661808,1.0,
0.9587190014780752,25.0,
0.9587223587223588,2.0,
0.9587267080745344,1.0,
0.9587285680050543,21.0,
0.9587348837209302,16.0,
0.9587469879518072,28.0,
0.9587473972155308,25.0,
0.95875,10.0,
0.9587618572141788,1.0,
0.9587622149837134,6.0,
0.9587711258213912,,6.0
0.9587730061349692,1.0,2.0
0.9587844118698604,9.0,
0.9587878787878787,2.0,
0.9587888320880849,1.0,
0.9587924339220844,2.0,
0.9587981510015408,11.0,
0.9588,1.0,
0.9588023952095808,2.0,
0.9588082901554404,3.0,
0.9588085106382978,4.0,
0.9588118811881188,5.0,
0.9588142857142858,29.0,
0.9588217054263566,2.0,
0.9588235294117646,4.0,
0.958827361563518,1.0,
0.9588294439200018,19.0,
0.9588324324324324,2.0,
0.9588407529130564,19.0,
0.9588437270726341,12.0,
0.9588472265261854,11.0,
0.9588528301886792,5.0,
0.958854961832061,1.0,
0.9588571428571429,54.0,
0.9588603196664348,,1.0
0.9588605697151424,4.0,
0.9588620646817674,19.0,
0.9588679245283019,9.0,
0.9588735134179228,16.0,
0.9588753315649868,85.0,
0.9588764044943822,1.0,
0.958880407124682,9.0,
0.9588888888888888,11.0,
0.9588902291917972,1.0,
0.9588905356764768,9.0,
0.958892784951116,27.0,
0.9588990825688072,9.0,
0.9589012620638456,17.0,
0.9589033189033188,9.0,
0.9589040579983052,10.0,
0.9589067575061396,43.0,
0.9589071038251368,2.0,
0.958909612625538,18.0,
0.958910342190786,16.0,
0.9589112119248218,3.0,
0.9589158345221112,4.0,
0.9589171974522293,26.0,
0.9589172467130704,60.0,
0.9589178927384908,2.0,
0.9589202017205576,35.0,
0.9589255717255718,35.0,
0.95893385982231,8.0,
0.9589364844903988,35.0,
0.9589401968205906,10.0,
0.958942014242116,1.0,
0.9589496846119994,15.0,
0.9589505307430404,14.0,
0.9589528795811516,35.0,
0.9589548693586698,1.0,
0.9589549815498156,,11.0
0.9589596915527516,21.0,
0.9589612344749718,13.0,
0.9589743589743588,3.0,
0.9589767807949624,1.0,
0.9589768378650554,17.0,
0.9589774587583428,1.0,
0.9589777411376752,5.0,
0.9589786514102536,6.0,
0.9589866766747984,10.0,
0.958987248198115,,7.0
0.9589891696750904,3.0,
0.9589899284775945,7.0,
0.9589902245139112,10.0,
0.9589948031608172,14.0,
0.9589982363315696,,6.0
0.9590008058017728,11.0,
0.9590035587188612,1.0,
0.9590072992700732,10.0,
0.9590097284055308,20.0,
0.9590107652022112,,1.0
0.9590219477593258,28.0,
0.9590243902439024,4.0,
0.9590261998608858,18.0,
0.9590289558350396,11.0,
0.9590292223873204,4.0,
0.9590356798457088,4.0,
0.9590375360923966,1.0,
0.9590381895332392,,1.0
0.9590476190476188,1.0,
0.9590833087439756,26.0,
0.9590867579908676,5.0,
0.9590875545119086,19.0,
0.9590878214459001,1.0,
0.9590930301039708,11.0,
0.9590963139120094,,1.0
0.9590977443609024,3.0,
0.9590997749437359,8.0,
0.9591023056018236,25.0,
0.959105431309904,1.0,
0.9591099809281628,,2.0
0.9591111111111112,11.0,
0.9591135496592224,114.0,
0.9591204188481676,2.0,
0.959124087591241,8.0,
0.9591244366780098,23.0,
0.9591263595366522,21.0,
0.9591326770859028,16.0,
0.9591341991341992,30.0,
0.959134347546604,2.0,
0.9591344792719918,,5.0
0.9591346153846154,38.0,
0.9591360415381014,75.0,
0.9591371817091054,157.0,
0.959138827023014,1.0,
0.9591399116347571,,7.0
0.9591482818273072,109.0,
0.9591489361702128,50.0,
0.9591538684439294,4.0,
0.959154691462384,6.0,
0.9591564927857936,53.0,
0.9591573729863694,2.0,
0.9591608391608392,1.0,
0.9591666666666668,1.0,
0.9591752577319588,1.0,
0.959176201372998,,19.0
0.9591828033398472,16.0,
0.959183673469388,9.0,
0.9591843947893376,124.0,
0.9591884057971016,1.0,
0.9591923508648554,128.0,
0.9591956186890296,103.0,
0.9591986519378392,6.0,
0.9592,2.0,
0.9592156862745098,3.0,
0.9592177914110428,11.0,
0.9592209159501668,9.0,
0.9592224622030237,1.0,
0.959224376731302,2.0,
0.9592274250642692,175.0,
0.9592304344041088,25.0,
0.9592307692307692,1.0,
0.95923565768103,15.0,
0.9592380952380952,,3.0
0.9592395437262358,9.0,
0.9592405877936288,2.0,
0.9592435808466342,13.0,
0.9592442067736184,13.0,
0.9592468607887056,124.0,
0.9592469545957918,7.0,
0.9592480291085506,3.0,
0.959248300679728,2.0,
0.9592491467576794,4.0,
0.9592492058908462,54.0,
0.9592493297587132,1.0,
0.95925383686655,29.0,
0.959263492063492,4.0,
0.9592637514629216,1.0,
0.959265091863517,4.0,
0.9592660550458716,7.0,
0.9592704203013482,1.0,
0.9592727272727272,121.0,
0.9592792792792793,1.0,
0.9592899408284024,1.0,
0.9592952783650456,9.0,
0.9592999449642268,10.0,
0.959310344827586,1.0,
0.9593113490364028,26.0,
0.9593116470689212,,7.0
0.9593180133432172,4.0,
0.9593186119873818,,2.0
0.95931983805668,3.0,
0.9593205479452056,1.0,
0.9593220338983052,19.0,
0.959323000178158,11.0,
0.9593290322580644,,1.0
0.9593313876359776,1.0,
0.9593315101792769,6.0,
0.9593371148926704,6.0,
0.9593396698349176,2.0,
0.9593406593406592,1.0,
0.9593468633683809,109.0,
0.9593513513513514,4.0,
0.959352938665756,118.0,
0.9593584483401716,8.0,
0.9593603010348072,32.0,
0.9593642017968212,32.0,
0.9593704486727744,2.0,
0.9593742640874684,14.0,
0.9593763919821828,1.0,
0.9593846153846156,1.0,
0.9593913043478262,,1.0
0.9593962264150944,11.0,
0.9594029850746268,8.0,
0.9594083170527491,3.0,
0.9594083790292952,83.0,
0.9594093959731544,1.0,
0.9594117647058824,2.0,
0.9594146341463414,2.0,
0.9594271272114574,5.0,
0.9594298212534882,3.0,
0.9594350951374206,,9.0
0.9594392523364486,2.0,
0.9594420767144518,15.0,
0.9594511307014182,6.0,
0.9594513389941216,7.0,
0.9594537721065592,6.0,
0.959454049135578,,1.0
0.9594560290117858,67.0,
0.9594563106796116,5.0,
0.9594565217391304,32.0,
0.9594570678665166,2.0,
0.9594621372965322,21.0,
0.9594690717263676,141.0,
0.959472295514512,3.0,
0.9594724655189772,8.0,
0.9594773869346735,,6.0
0.9594782608695652,8.0,
0.9594788506157416,9.0,
0.9594794111371879,2.0,
0.9594805194805196,20.0,
0.9594832041343668,1.0,
0.9594857462269424,,5.0
0.9594899817850636,1.0,
0.959492553778268,1.0,
0.959493670886076,3.0,
0.9594970490120608,,45.0
0.9594977398292316,24.0,
0.9594979079497908,1.0,
0.9595,2.0,
0.9595001136105432,,2.0
0.9595039458850056,1.0,
0.9595102040816326,3.0,
0.9595106245975532,6.0,
0.9595162915686932,30.0,
0.9595238095238094,9.0,
0.9595248078266948,34.0,
0.9595289298515106,21.0,
0.959529411764706,1.0,
0.959535141117875,5.0,
0.959538384345208,22.0,
0.9595388349514564,72.0,
0.9595420607267298,1.0,
0.959542703429724,8.0,
0.9595434105845728,,4.0
0.9595442653388472,8.0,
0.9595463299807404,5.0,
0.9595466434176112,2.0,
0.9595489614243322,2.0,
0.9595501405810684,3.0,
0.9595524522587702,15.0,
0.95955265610438,4.0,
0.9595539472712502,,1.0
0.9595566054879155,,18.0
0.9595582822085889,84.0,
0.9595607970719804,13.0,
0.9595655322230268,5.0,
0.9595656465942743,1.0,
0.9595665944324054,28.0,
0.9595698924731182,2.0,
0.9595744680851064,1.0,
0.9595833333333332,3.0,
0.9595904436860071,1.0,
0.959604743083004,1.0,
0.9596116504854368,32.0,
0.9596163553760726,1.0,
0.9596180081855388,25.0,
0.9596190476190476,1.0,
0.9596195307545974,,8.0
0.9596227855001362,,39.0
0.9596261682242991,29.0,
0.9596277260730656,15.0,
0.959635435654393,14.0,
0.959638506876228,10.0,
0.9596396396396396,4.0,
0.959641485275288,7.0,
0.9596587231538688,1.0,
0.9596638655462184,,7.0
0.9596658870698296,30.0,
0.9596672212978371,2.0,
0.9596672364672364,11.0,
0.959676036207718,1.0,
0.9596777905638664,1.0,
0.9596807297605474,4.0,
0.9596816620591441,22.0,
0.9596816976127324,,1.0
0.9596864501679732,3.0,
0.9596868884540116,1.0,
0.9596870109546164,13.0,
0.9596883116883116,1.0,
0.9596933187294634,,6.0
0.9596963255390224,108.0,
0.9596970546984572,5.0,
0.9596992481203008,21.0,
0.9597006451612904,,1.0
0.959700977573318,1.0,
0.9597019011406844,64.0,
0.9597037037037036,2.0,
0.9597063805759458,13.0,
0.959706822025935,21.0,
0.9597099403195791,61.0,
0.9597115384615384,1.0,
0.9597122302158274,10.0,
0.9597163120567376,3.0,
0.9597176470588236,2.0,
0.9597302094426696,29.0,
0.9597411933860532,32.0,
0.959748427672956,6.0,
0.9597529477821448,1.0,
0.9597553308979696,148.0,
0.9597569866342648,1.0,
0.9597604790419164,8.0,
0.959761517615176,15.0,
0.9597641345820324,25.0,
0.9597736073875484,15.0,
0.9597747240369452,5.0,
0.959775028121485,35.0,
0.9597894736842104,8.0,
0.9597964951950256,4.0,
0.9597976391231028,24.0,
0.9598058252427184,2.0,
0.9598099117447384,16.0,
0.9598196844477836,33.0,
0.9598347107438016,3.0,
0.959842608206858,12.0,
0.959843137254902,2.0,
0.959843371247436,64.0,
0.9598486759142496,1.0,
0.9598523985239852,2.0,
0.9598528428093648,19.0,
0.9598535773710482,30.0,
0.95985770454971,25.0,
0.9598589894242068,7.0,
0.9598631698973774,1.0,
0.9598632010943912,,3.0
0.9598648648648648,1.0,
0.9598655010087424,16.0,
0.95986798679868,15.0,
0.9598718975180144,25.0,
0.9598779900465564,,27.0
0.9598902104300092,1.0,
0.9598933333333332,7.0,
0.9598947763998498,25.0,
0.9599058823529412,6.0,
0.95990990990991,11.0,
0.9599131064446054,8.0,
0.9599234009957872,82.0,
0.9599266055045872,13.0,
0.9599317017643711,7.0,
0.9599436143219624,8.0,
0.9599439164978968,,3.0
0.959944055944056,,2.0
0.959951397326853,2.0,
0.9599534342258441,6.0,
0.9599547511312216,10.0,
0.9599582898852972,,1.0
0.95996003996004,24.0,
0.959972425203364,4.0,
0.959980003332778,20.0,
0.9599851466765691,16.0,
0.959994365403578,5.0,
0.96,162.0,10.0
0.9600062646828504,9.0,
0.9600110634766976,3.0,
0.9600127105179536,12.0,
0.9600233508464682,2.0,
0.9600326104679604,48.0,
0.9600394555139082,22.0,
0.9600458190148912,2.0,
0.9600460299194478,3.0,
0.9600545107658764,,2.0
0.9600591540964212,2.0,
0.9600605476812992,5.0,
0.960062015503876,6.0,
0.960062384800794,5.0,
0.9600674536256324,28.0,
0.9600691642651298,1.0,
0.960070463887258,1.0,
0.960074487895717,9.0,
0.9600747663551404,3.0,
0.9600829302004146,2.0,
0.9600829478385706,7.0,
0.9600869565217393,2.0,
0.9600956175298804,17.0,
0.9600973236009732,8.0,
0.960103896103896,6.0,
0.9601054187825416,100.0,
0.9601208039712571,4.0,
0.9601211730583306,203.0,
0.9601276036779884,22.0,
0.9601277955271564,1.0,
0.9601352874859076,49.0,
0.9601371428571428,,1.0
0.960138147566719,10.0,
0.9601440443213296,14.0,
0.9601475639231648,3.0,
0.9601501501501502,34.0,
0.9601509433962264,3.0,
0.960154202004626,28.0,
0.9601544401544402,1.0,
0.9601564322469984,,2.0
0.9601585069666371,4.0,
0.960158913238498,6.0,
0.9601606425702812,5.0,
0.960164609053498,3.0,
0.9601716738197426,19.0,
0.9601738850426662,4.0,
0.9601772151898736,9.0,
0.9601788375558866,34.0,
0.9601832061068702,16.0,
0.9601913875598088,6.0,
0.9601990049751244,1.0,
0.960199645789728,5.0,
0.9602007808142776,13.0,
0.9602010050251256,4.0,
0.9602030456852793,1.0,
0.9602037980546551,1.0,
0.9602162162162162,29.0,
0.9602195106204404,195.0,
0.960221402214022,,12.0
0.9602276254526644,5.0,
0.9602366863905324,1.0,
0.9602385685884692,4.0,
0.9602511672838514,,1.0
0.9602577384712572,3.0,
0.9602614379084968,1.0,
0.9602625820568929,1.0,
0.9602633311389072,16.0,
0.9602671523983001,2.0,
0.9602758620689656,3.0,
0.9602780536246276,11.0,
0.9602810304449648,1.0,
0.9602836879432624,4.0,
0.9602843601895736,3.0,
0.9602948402948404,15.0,
0.9602954537573256,3.0,
0.9603007518796992,69.0,
0.9603026887779746,1.0,
0.9603037974683544,22.0,
0.9603069764211548,6.0,
0.9603100775193798,2.0,
0.9603130644190248,7.0,
0.9603149606299212,3.0,
0.9603168799512494,5.0,
0.96032,26.0,
0.9603256846780164,2.0,
0.9603272727272728,,1.0
0.9603289057558508,24.0,
0.960332313073896,107.0,
0.9603333333333332,3.0,
0.9603393717037376,26.0,
0.9603418803418804,6.0,1.0
0.9603448275862068,80.0,
0.96034521575985,,10.0
0.96034889687019,1.0,
0.9603504380475594,16.0,
0.9603539823008848,7.0,
0.9603570966489844,,2.0
0.9603617571059432,123.0,
0.9603642987249544,5.0,
0.9603669724770644,2.0,
0.9603678160919541,2.0,
0.9603679199612716,1.0,
0.9603684107387812,118.0,
0.9603694374475232,13.0,
0.9603715170278636,2.0,
0.96037558685446,26.0,
0.9603761755485892,3.0,
0.9603788531083176,23.0,
0.96037948223187,19.0,
0.9603796610169492,4.0,
0.9603868471953578,2.0,
0.9603903441191576,1.0,
0.9603937007874016,9.0,
0.9603960396039604,1.0,
0.9603972048547259,,4.0
0.9604036112586298,,8.0
0.9604056795131848,2.0,
0.9604057317662212,3.0,
0.9604063736498772,51.0,
0.9604110996916752,7.0,
0.9604195578505728,2.0,
0.9604210526315792,1.0,
0.9604235493434984,4.0,
0.9604301075268816,,1.0
0.9604337271403142,16.0,
0.9604342581423402,29.0,
0.9604396741238848,138.0,
0.9604403451353763,3.0,
0.9604428044280442,7.0,
0.9604494382022472,2.0,
0.9604504021447722,23.0,
0.960452708164915,16.0,
0.9604538087520258,6.0,
0.9604633204633204,5.0,
0.9604641430473656,19.0,
0.9604646251319956,1.0,
0.9604656729409204,48.0,
0.9604675876726888,21.0,
0.9604697213907438,46.0,
0.9604705882352942,77.0,
0.960472440944882,1.0,
0.9604727068092292,1.0,
0.9604740011655768,131.0,
0.9604780876494023,2.0,
0.96048322147651,2.0,
0.9604834471886496,26.0,
0.9604884667571234,2.0,
0.9604905146211088,20.0,
0.960493827160494,4.0,
0.9604944406484874,90.0,
0.9604987531172068,1.0,
0.9605,1.0,
0.9605017921146954,1.0,
0.960503144654088,1.0,
0.9605063291139241,3.0,
0.9605124340617937,26.0,
0.9605128205128206,1.0,
0.9605133267522212,4.0,
0.9605210727969348,18.0,
0.9605240174672488,3.0,
0.9605309734513274,21.0,
0.9605313092979126,18.0,
0.9605405405405404,3.0,
0.9605458089668616,2.0,
0.9605479452054796,2.0,
0.9605482905309596,12.0,
0.9605527431933234,22.0,
0.9605581395348836,2.0,
0.9605611222444891,1.0,
0.9605633802816902,5.0,
0.9605656565656566,1.0,2.0
0.9605689164727178,3.0,
0.9605712387910992,9.0,
0.9605780346820808,31.0,
0.9605797101449276,7.0,
0.9605823068309071,2.0,
0.960593471810089,43.0,
0.9605970149253732,4.0,
0.9606060606060608,28.0,
0.9606101694915254,1.0,
0.9606117247238743,111.0,
0.9606145251396648,23.0,
0.9606153846153846,12.0,
0.9606232856726,90.0,
0.9606243496357959,2.0,
0.9606282722513088,1.0,
0.9606482797839068,2.0,
0.960655737704918,7.0,
0.9606714082503556,4.0,
0.9606722689075632,1.0,
0.9606734006734008,1.0,
0.9606775603040644,84.0,
0.9606779661016948,2.0,
0.9606821705426358,20.0,
0.9606857142857144,,7.0
0.9606926054186188,37.0,
0.960697826289766,5.0,
0.9606995230524642,7.0,
0.9607034372502,29.0,
0.9607071189679884,11.0,
0.9607072691552064,1.0,
